entry_validity,rr,sweep_lookback,swing_lookback,sharpe,cagr,pf,winrate,total_return,max_dd,n_trades,asset,tf
3,4.0,5,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,5,-6.012345306972547,-0.4724261198397497,0.49430603179762805,0.2996845425867508,-0.7194233697884952,-0.7218377103808371,951,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,10,-5.018857501248762,-0.418381913985148,0.487303498739189,0.2988826815642458,-0.6603582900534133,-0.6629256253892779,716,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,15,-4.122028789321503,-0.32918025734788214,0.5292096664827965,0.30212014134275617,-0.5474934512911105,-0.5506607168682037,566,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,20,-4.807958206139356,-0.3307286526388715,0.4365537611817084,0.27802690582959644,-0.5500810762875267,-0.5536826474768604,446,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,5,-6.012345306972547,-0.4724261198397497,0.49430603179762805,0.2996845425867508,-0.7194233697884952,-0.7218377103808371,951,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,10,-5.018857501248762,-0.418381913985148,0.487303498739189,0.2988826815642458,-0.6603582900534133,-0.6629256253892779,716,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,15,-4.122028789321503,-0.32918025734788214,0.5292096664827965,0.30212014134275617,-0.5474934512911105,-0.5506607168682037,566,Nasdaq,1h / 1h  (≈2 yr)
