rr,sl_buffer_atr,swing_lookback,use_body_filter,use_breakeven,use_trend_filter,n,wr,pf,sharpe,total_ret,max_dd,avg_win,avg_loss,avg_pnl,expectancy
0.75,0.3,10,False,False,True,563,0.5399644760213144,0.9938780308087024,-0.04159805807580135,-0.015996379100301383,-0.1195274450830469,0.003937697628384627,-0.004650322719402042,-1.3096812249028196e-05,-1.3096812249027354e-05
0.75,0.3,10,False,False,False,645,0.5395348837209303,0.9315290671404758,-0.44324060095245743,-0.09858485792073401,-0.1717530577324204,0.0036894464975996094,-0.00464074387784759,-0.00014631558225747333,-0.00014631558225747243
0.75,0.3,15,True,True,True,362,0.42265193370165743,0.689772130098852,-1.71908831088962,-0.21631575592316798,-0.24022348793880766,0.003476959491544303,-0.003690108473190193,-0.0006609333389239555,-0.0006609333389239558
0.75,0.3,15,True,True,False,389,0.4267352185089974,0.6979312396007658,-1.7441847693687067,-0.22363635225424394,-0.2610617121533947,0.0034570467662693254,-0.00368719275460531,-0.0006384941415842574,-0.0006384941415842574
0.75,0.3,15,True,False,True,362,0.48066298342541436,0.7319555405117473,-1.5214560157168298,-0.20305561764055724,-0.2533425111974238,0.003484521926543068,-0.0044060548389420135,-0.0006133466698966982,-0.0006133466698966981
0.75,0.3,15,True,False,False,388,0.4845360824742268,0.7277437265352574,-1.6141971882569168,-0.21994226663967875,-0.2720986986168245,0.0034559972582607003,-0.0044639854722370725,-0.0006264680667381515,-0.0006264680667381513
0.75,0.3,15,False,True,True,485,0.4309278350515464,0.8127125750421037,-1.099148690397423,-0.18191970371065258,-0.19209842651096873,0.004026140628316476,-0.0037513636394375474,-0.00039982056323014357,-0.00039982056323014303
0.75,0.3,15,False,True,False,526,0.43155893536121676,0.7987862934567153,-1.2543651216402216,-0.20773587454385933,-0.22148192494531513,0.003945609958602891,-0.003750059995136474,-0.0004289248630094101,-0.0004289248630094094
0.75,0.3,15,False,False,True,484,0.5144628099173554,0.9111979519190537,-0.5244105625173205,-0.10259426126891935,-0.15504729280285634,0.004128145562439569,-0.0048003593832576675,-0.00020697564053326277,-0.00020697564053326302
0.75,0.3,15,False,False,False,524,0.5114503816793893,0.8870047759600048,-0.7072993565497883,-0.1362950040005264,-0.17453534437440904,0.004043373218926319,-0.004772134776819232,-0.0002634398476974617,-0.000263439847697462
0.75,0.3,20,True,True,True,325,0.4246153846153846,0.7224041539439298,-1.39675508715641,-0.1793902537474028,-0.2168702204644211,0.0036483568281508063,-0.0037269584690218884,-0.0005952861274531752,-0.0005952861274531747
0.75,0.3,20,True,True,False,329,0.4194528875379939,0.7175299081640385,-1.4383348754245788,-0.18616446140461007,-0.23236521360365633,0.003711976990963425,-0.003737756338156998,-0.000612944181869404,-0.0006129441818694041
0.75,0.3,20,True,False,True,325,0.48923076923076925,0.7630619564238876,-1.2318595053034098,-0.1675788997245491,-0.22738873922731082,0.003620277441157867,-0.004544342841665669,-0.00054995938022277,-0.0005499593802227698
0.75,0.3,20,True,False,False,329,0.48328267477203646,0.7576560394993711,-1.2740039329853075,-0.17445061117723104,-0.2420597933862668,0.0036754949409575,-0.00453724199174938,-0.000568168519711709,-0.0005681685197117085
0.75,0.3,20,False,True,True,433,0.4387990762124711,0.8748961414091563,-0.6727176171603116,-0.11634837929657882,-0.15025791811786657,0.0043074534798512535,-0.0038495629161455053,-0.00027027165693214685,-0.000270271656932147
0.75,0.3,20,False,True,False,443,0.43340857787810383,0.8614096863981825,-0.7674261908110179,-0.13135657407867152,-0.1737308893377755,0.004338576176365487,-0.003852698141038527,-0.000302529588123018,-0.0003025295881230179
0.75,0.3,20,False,False,True,433,0.5219399538106235,0.9630630794755223,-0.20700551361083522,-0.04429877635793367,-0.11477486616248797,0.004341618154870387,-0.004921924918632519,-8.691167472569062e-05,-8.691167472569096e-05
0.75,0.3,20,False,False,False,443,0.5146726862302483,0.9479963859373932,-0.2971333337971175,-0.060530682441555794,-0.13098959012583034,0.004367527051276941,-0.004885683269461601,-0.00012330865743363743,-0.00012330865743363784
0.75,0.3,30,True,True,True,272,0.4375,0.7740555376858077,-0.9605449526193095,-0.1240567246531018,-0.16678922940794524,0.003704179824511912,-0.0037219923017559687,-0.00047304199651377146,-0.0004730419965137708
0.75,0.3,30,True,True,False,273,0.4358974358974359,0.7673814936681181,-0.9970369789075908,-0.12839503512790995,-0.17091589732756743,0.003704179824511912,-0.003729984104522061,-0.000489451109814945,-0.0004894511098149446
0.75,0.3,30,True,False,True,272,0.5073529411764706,0.8243695826864753,-0.7681514398438812,-0.10644361964357452,-0.1772496915817923,0.0036852253500106224,-0.004603799262593627,-0.00039833824590470673,-0.00039833824590470635
0.75,0.3,30,True,False,False,273,0.5054945054945055,0.8178040086322474,-0.8032280486797544,-0.11086916307068262,-0.18132455165734726,0.0036852253500106224,-0.004606383934187261,-0.00041502099931800155,-0.0004150209993180015
0.75,0.3,30,False,True,True,359,0.4596100278551532,0.9407711759440633,-0.25481337390176606,-0.05013514833927746,-0.09923917327918487,0.004377035030786342,-0.003957111011672678,-0.00012665391694917353,-0.00012665391694917328
0.75,0.3,30,False,True,False,360,0.4583333333333333,0.9347406414166731,-0.2843936032624376,-0.054839572417401006,-0.10370039838341623,0.004377035030786342,-0.003962216749703763,-0.00014005968364579847,-0.0001400596836457985
0.75,0.3,30,False,False,True,359,0.5403899721448467,1.0317814968692494,0.1680713277410061,0.01983364176856517,-0.09201387947307112,0.0044211310724918615,-0.0050380612248547155,7.359143722115045e-05,7.359143722115036e-05
0.75,0.3,30,False,False,False,360,0.5388888888888889,1.0256705970065527,0.13983128474873224,0.014782681169666967,-0.09651088950617233,0.0044211310724918615,-0.005037547180896159,5.9629433429607846e-05,5.962943342960759e-05
0.75,0.5,5,True,True,True,524,0.42938931297709926,0.7126316282471223,-1.93383016882081,-0.27198457138604615,-0.3281076215328145,0.0034283944962294776,-0.0036202371907970692,-0.000593630073276128,-0.0005936300732761282
0.75,0.5,5,True,True,False,635,0.4393700787401575,0.6911884095461611,-2.3790536407418585,-0.3368172194639235,-0.388011060712137,0.003236994309689531,-0.0036702842017782237,-0.0006354326983144386,-0.0006354326983144386
0.75,0.5,5,True,False,True,520,0.5115384615384615,0.7656405046229082,-1.623694382774591,-0.2496029110435557,-0.33480718463739517,0.0034370604057191233,-0.0047012157671325406,-0.0005381744940968816,-0.0005381744940968819
0.75,0.5,5,True,False,False,623,0.521669341894061,0.7611207609963865,-1.8421419354744832,-0.2928873455247406,-0.3876879794193266,0.003315831661880459,-0.004751229434413312,-0.000542890981290558,-0.000542890981290558
0.75,0.5,5,False,True,True,686,0.4271137026239067,0.8424675123935012,-1.1155844183656638,-0.2137643248661485,-0.2529432247396663,0.004205324649411192,-0.003721529246633688,-0.00033586132893521876,-0.0003358613289352189
0.75,0.5,5,False,True,False,831,0.4368231046931408,0.790080548518113,-1.690675959423163,-0.31780768159462136,-0.3230695018530108,0.003848039394068972,-0.003777712573636791,-0.00044660792348373215,-0.0004466079234837323
0.75,0.5,5,False,False,True,672,0.53125,0.9867461687992037,-0.1006898645330326,-0.03344793639403254,-0.18262772468118016,0.0044733232434487225,-0.00513786270763508,-3.192017112181021e-05,-3.1920171121809816e-05
0.75,0.5,5,False,False,False,802,0.5399002493765586,0.9570844930343848,-0.334398261445006,-0.09115562378860464,-0.22006679021903852,0.004200291464005849,-0.005149803738805654,-0.00010168500711315937,-0.00010168500711316012
0.75,0.5,10,True,True,True,420,0.4119047619047619,0.7196775405597704,-1.639372910811465,-0.23066647708291954,-0.28012904870610655,0.003805126164653809,-0.0037032263784325917,-0.0006105002118755747,-0.0006105002118755743
0.75,0.5,10,True,True,False,474,0.42616033755274263,0.725155385450916,-1.719489806810857,-0.24818774165446578,-0.30332489654671374,0.0036429150315145844,-0.0037307867913248137,-0.0005884075334903026,-0.0005884075334903018
0.75,0.5,10,True,False,True,419,0.5035799522673031,0.8074548103578996,-1.1556533100886788,-0.17998496113261686,-0.26851299902107983,0.003812299272234156,-0.004789474665680955,-0.00045779375661153147,-0.0004577937566115312
0.75,0.5,10,True,False,False,472,0.5190677966101694,0.8054781573569184,-1.2556024295418577,-0.20106645966696646,-0.29226802338332714,0.003669879341763802,-0.004917430663801686,-0.0004600345804043455,-0.0004600345804043461
0.75,0.5,10,False,True,True,561,0.42424242424242425,0.8500691474875346,-0.9452579060923185,-0.17381156217447857,-0.21135676461233124,0.004340761484305186,-0.003762583126318633,-0.0003248005642358007,-0.0003248005642358003
0.75,0.5,10,False,True,False,639,0.43661971830985913,0.8168677972365728,-1.2038772068434724,-0.22972108305330685,-0.2535260509835466,0.0040206713055034385,-0.003814595546925123,-0.00039356354093518796,-0.0003935635409351879
0.75,0.5,10,False,False,True,556,0.539568345323741,1.0340854899933056,0.1964061620486162,0.035309240192487046,-0.10120944676715946,0.004610351627478518,-0.005224670364039596,8.199617814643657e-05,8.199617814643682e-05
0.75,0.5,10,False,False,False,631,0.5499207606973059,0.985886209915083,-0.09069515196405882,-0.032678106730216094,-0.14425023060652165,0.004303831254530184,-0.005333835012652688,-3.3882247656719194e-05,-3.388224765671832e-05
0.75,0.5,15,True,True,True,362,0.40607734806629836,0.682781492896013,-1.7686503041164563,-0.2414439154166883,-0.26640566128887927,0.003966065621172909,-0.003971522520872862,-0.0007482477781084196,-0.0007482477781084193
0.75,0.5,15,True,True,False,388,0.4097938144329897,0.69587879423117,-1.7565855633338694,-0.24486608493775353,-0.28634428954174307,0.00395839940931549,-0.003949550333021802,-0.000708921443765026,-0.0007089214437650253
0.75,0.5,15,True,False,True,361,0.4930747922437673,0.7793124400121663,-1.2318775961189659,-0.18808583975313042,-0.26023555980613927,0.0040107274023121805,-0.005005880165779349,-0.0005600182623990383,-0.0005600182623990385
0.75,0.5,15,True,False,False,387,0.4935400516795866,0.7686372950415056,-1.3549568763070068,-0.21032460484827453,-0.2857373960483111,0.003991115083090069,-0.005059995069061983,-0.0005929096968112291,-0.0005929096968112289
0.75,0.5,15,False,True,True,484,0.4152892561983471,0.8104001168528193,-1.1454203980251976,-0.19687834075676824,-0.209088286868332,0.004492155916872481,-0.003936995773572035,-0.00043645963766429137,-0.00043645963766429196
0.75,0.5,15,False,True,False,524,0.4179389312977099,0.8057020513275182,-1.2364109480408187,-0.21458734576578797,-0.2206350217303982,0.004413517870924953,-0.003933278476338223,-0.0004448273312034222,-0.0004448273312034224
0.75,0.5,15,False,False,True,480,0.53125,1.0062565738843774,0.030183127628765797,-0.002381663612087137,-0.11930104327928802,0.0047719074893871555,-0.005374535641967256,1.5762271564775247e-05,1.5762271564775335e-05
0.75,0.5,15,False,False,False,518,0.527027027027027,0.9747360462162106,-0.15382170143900206,-0.0427046926244955,-0.12735018781770235,0.0046878410729329825,-0.00535898344858416,-6.403538994674774e-05,-6.403538994674768e-05
0.75,0.5,20,True,True,True,325,0.40923076923076923,0.6893212176313698,-1.5969553999956756,-0.22096253678790756,-0.24209041219052393,0.004078244752667162,-0.0040982840122821135,-0.0007521968561644101,-0.0007521968561644094
0.75,0.5,20,True,True,False,329,0.40425531914893614,0.6869229920376237,-1.625442952054246,-0.22708500604619808,-0.2585179163727867,0.0041608235541322584,-0.0041102365416333785,-0.0007666165029196105,-0.0007666165029196106
0.75,0.5,20,True,False,True,324,0.5123456790123457,0.8089745417981498,-0.9767600141637486,-0.15223916888814615,-0.22235843183302373,0.004062264114933692,-0.005275751155816456,-0.0004914593812963186,-0.0004914593812963175
0.75,0.5,20,True,False,False,328,0.5060975609756098,0.804077430165239,-1.0117547167213938,-0.15890173631521687,-0.23723598310738228,0.004128426648637655,-0.0052611389779072615,-0.0005091027156924566,-0.0005091027156924558
0.75,0.5,20,False,True,True,432,0.41203703703703703,0.8106467314939184,-1.0706113327537696,-0.1827739986007939,-0.1986304207979341,0.004670472101812005,-0.004037526929054174,-0.0004495088098546848,-0.0004495088098546839
0.75,0.5,20,False,True,False,442,0.4072398190045249,0.799749601704794,-1.1657702292323873,-0.19770794353120913,-0.218474620233463,0.004713674420498513,-0.004049270254992013,-0.00048065025139858674,-0.0004806502513985862
0.75,0.5,20,False,False,True,429,0.5407925407925408,1.0174086225374752,0.08543301567547062,0.009898787871793324,-0.10962919190593207,0.004880297242304796,-0.005649013582821063,4.515917109315407e-05,4.515917109315431e-05
0.75,0.5,20,False,False,False,438,0.5342465753424658,1.0043706656696878,0.016294752526145154,-0.00468640025056466,-0.11612017937012149,0.004911736417871402,-0.005609533202777783,1.1419060308766861e-05,1.1419060308768322e-05
0.75,0.5,30,True,True,True,272,0.4227941176470588,0.7378486194875368,-1.1450298410419208,-0.15944036727007993,-0.19009995313955086,0.004136029349508776,-0.004105958265910114,-0.0006212943843910984,-0.0006212943843910978
0.75,0.5,30,True,True,False,273,0.42124542124542125,0.7314253514305341,-1.1824939884506305,-0.16419885276789414,-0.1946848718979588,0.004136029349508776,-0.004115800885123664,-0.0006397551818902183,-0.0006397551818902183
0.75,0.5,30,True,False,True,272,0.5294117647058824,0.867083097414349,-0.5674326272237136,-0.09218925729054239,-0.1681118044825615,0.004139340449927597,-0.005370601756688659,-0.00033592647083299397,-0.00033592647083299397
0.75,0.5,30,True,False,False,273,0.5274725274725275,0.8600009294583998,-0.6031433953727927,-0.09732845751588937,-0.17282120017566202,0.004139340449927597,-0.0053728536198279,-0.00035543257204478094,-0.00035543257204478105
0.75,0.5,30,False,True,True,359,0.42618384401114207,0.8812891763465717,-0.5583460562044559,-0.10091478557460487,-0.1305588758821652,0.004827969437980775,-0.00406883694644241,-0.0002771618021060664,-0.0002771618021060666
0.75,0.5,30,False,True,False,360,0.425,0.8753768584795999,-0.5905501447044185,-0.10600458978069982,-0.13548086216275915,0.004827969437980775,-0.004076529000332305,-0.0002921171640492463,-0.00029211716404924613
0.75,0.5,30,False,False,True,357,0.5546218487394958,1.0737512367634714,0.36463694799487384,0.061260596764613595,-0.07354785023919606,0.0049955856425463584,-0.005793630551443778,0.0001903044805171381,0.0001903044805171383
0.75,0.5,30,False,False,False,358,0.553072625698324,1.0671928773004433,0.3355136043004864,0.05525270278247629,-0.07354785023919606,0.0049955856425463584,-0.005792802186132573,0.00017395979732672472,0.00017395979732672462
0.75,0.8,5,True,True,True,515,0.4563106796116505,0.7710235255527902,-1.5191764849497174,-0.24624089995730314,-0.294715201562687,0.003934252040047242,-0.004282569109994037,-0.0005331458667713179,-0.0005331458667713178
0.75,0.8,5,True,True,False,610,0.45901639344262296,0.745414689789665,-1.8508923952497403,-0.31327193228213646,-0.3676378672216203,0.003831348396997366,-0.004361117521089198,-0.0006006413619674971,-0.0006006413619674962
0.75,0.8,5,True,False,True,507,0.5364891518737672,0.8403210100183087,-0.9576061218792608,-0.20199292102209743,-0.30187053834394106,0.0041706002818790115,-0.005744528493616095,-0.0004251694661315405,-0.0004251694661315409
0.75,0.8,5,True,False,False,592,0.5472972972972973,0.8251657150854517,-1.1528730639097393,-0.2505420096378267,-0.3502570590306984,0.004033769394704304,-0.005909899663187571,-0.0004677564625845855,-0.0004677564625845858
0.75,0.8,5,False,True,True,659,0.4218512898330804,0.7928300320676347,-1.4947768182236092,-0.28715479138145805,-0.30320214159919345,0.004498968423285016,-0.004140498890219525,-0.0004959284605468955,-0.0004959284605468965
0.75,0.8,5,False,True,False,775,0.432258064516129,0.7701768617580758,-1.7822881130507766,-0.3581959096857821,-0.38237644636701146,0.0043018953796671085,-0.00425266827939074,-0.0005548891493463794,-0.0005548891493463797
0.75,0.8,5,False,False,True,628,0.5509554140127388,1.0000183837292815,0.001777994944565643,-0.01621839583140494,-0.14720638666279245,0.005141689752402017,-0.006308482091576944,5.207723948960024e-08,5.2077239489928956e-08
0.75,0.8,5,False,False,False,728,0.5618131868131868,0.952746358280378,-0.3155704561910228,-0.10927231987346753,-0.23773883401208895,0.0048103365405591245,-0.006473375339869072,-0.00013403720924389076,-0.00013403720924389005
0.75,0.8,10,True,True,True,418,0.4569377990430622,0.784573933096714,-1.2774236737862215,-0.20538059639935669,-0.24964774357886815,0.004239827531784705,-0.004546967246289344,-0.0005319485797531164,-0.0005319485797531159
0.75,0.8,10,True,True,False,470,0.46170212765957447,0.7812416199897491,-1.3891168901846187,-0.23093457422183983,-0.2792520361155737,0.004182834923790533,-0.004592239884475822,-0.000540769175127314,-0.0005407691751273134
0.75,0.8,10,True,False,True,417,0.5347721822541966,0.8833005628903106,-0.6181696953107403,-0.1319484365558493,-0.2304560252649937,0.00449215377370833,-0.005845871171740084,-0.00031738301146431286,-0.0003173830114643135
0.75,0.8,10,True,False,False,467,0.5460385438972163,0.8912061933016127,-0.6151729085568194,-0.13707521013473,-0.2477258245848572,0.0044103644797360035,-0.005952516464963282,-0.00029398404333947536,-0.000293984043339475
0.75,0.8,10,False,True,True,551,0.43920145190562615,0.8508943214107508,-0.9669755155437094,-0.19138771920523268,-0.22628980940347868,0.004755578236534474,-0.0043770810865625745,-0.0003660038520988983,-0.0003660038520988977
0.75,0.8,10,False,True,False,623,0.43980738362760835,0.8052329579014441,-1.3068390247281743,-0.2720083369973363,-0.30503815830304853,0.0046049090264572564,-0.004489775735896121,-0.0004898662256476045,-0.0004898662256476046
0.75,0.8,10,False,False,True,538,0.5650557620817844,1.1095834129659652,0.5914411075674333,0.1576457151453754,-0.099282292309835,0.005356048385714007,-0.006271078858051166,0.00029889638749644134,0.0002988963874964415
0.75,0.8,10,False,False,False,603,0.5688225538971807,1.0460365748645313,0.2697973077932768,0.06330608876402977,-0.13069875323828692,0.005127573029015429,-0.006466745306903835,0.00012836445963067177,0.00012836445963067137
0.75,0.8,15,True,True,True,361,0.4515235457063712,0.7182124284778003,-1.6040825936083067,-0.24850709283905925,-0.2674107489150088,0.00435540713224564,-0.004992272188467197,-0.0007715748774528134,-0.0007715748774528137
0.75,0.8,15,True,True,False,386,0.45077720207253885,0.7245474962874425,-1.6176597168912608,-0.2578914899779551,-0.28885159193935545,0.004392361999498572,-0.0049755907628544664,-0.0007527312274932524,-0.0007527312274932521
0.75,0.8,15,True,False,True,360,0.5305555555555556,0.8594557722698462,-0.6836836002666418,-0.1427880028441274,-0.22342302371628173,0.00465875503271317,-0.006126225868487792,-0.00040419433479505813,-0.0004041943347950594
0.75,0.8,15,True,False,False,384,0.5286458333333334,0.8516185072637038,-0.756977744807607,-0.160266081304695,-0.24335508321918956,0.004678267372645966,-0.006161087988705247,-0.00043090794090760044,-0.0004309079409076
0.75,0.8,15,False,True,True,476,0.43067226890756305,0.7778712269008207,-1.3957074871735042,-0.2528349670352267,-0.2571084793654987,0.0048100521013715,-0.004677638370276648,-0.0005915531881592735,-0.0005915531881592732
0.75,0.8,15,False,True,False,515,0.42718446601941745,0.7673082372171997,-1.5541677358424901,-0.284371626521993,-0.28846476062626925,0.004853386041145091,-0.004717106060135604,-0.0006287405023069582,-0.0006287405023069578
0.75,0.8,15,False,False,True,469,0.55863539445629,1.0737664918216079,0.37466822935170707,0.08950963552868685,-0.10074008186809441,0.0055031916931008685,-0.006486878141157052,0.00021119925026208492,0.00021119925026208452
0.75,0.8,15,False,False,False,504,0.5476190476190477,1.0208314589027676,0.11389163915356805,0.016784026744029124,-0.11681762029933163,0.005480873917978656,-0.006499351144966298,6.12482942654628e-05,6.124829426546298e-05
0.75,0.8,20,True,True,True,324,0.4567901234567901,0.7130510231390733,-1.5205387004583306,-0.23539685285482082,-0.2581530839259361,0.004391965522537776,-0.005179494334925009,-0.0008073460049728725,-0.0008073460049728724
0.75,0.8,20,True,True,False,327,0.4525993883792049,0.7122984408791939,-1.5337995425786333,-0.24070143929308307,-0.2623211125470786,0.004488804870379123,-0.005210476213019006,-0.0008205875269550213,-0.0008205875269550215
0.75,0.8,20,True,False,True,323,0.5510835913312694,0.8876740471053064,-0.5006154205737979,-0.10779005839769307,-0.1863795898021785,0.004699924606891529,-0.006499640988365277,-0.0003277441587810308,-0.00032774415878103046
0.75,0.8,20,True,False,False,326,0.5429447852760736,0.8804329300489723,-0.538850670424929,-0.11630406266960602,-0.20289151558617388,0.004794291483112695,-0.006468672365748762,-0.0003535048772564986,-0.0003535048772564989
0.75,0.8,20,False,True,True,425,0.4329411764705882,0.7872374757613138,-1.244123505970936,-0.22725622287140823,-0.2444143150113674,0.004993985573920582,-0.00484331040673545,-0.0005843399115808382,-0.0005843399115808387
0.75,0.8,20,False,True,False,434,0.42626728110599077,0.7758934559050635,-1.3524500431430349,-0.24460924254626892,-0.2613820262317308,0.005067653984773218,-0.004852630754729481,-0.000623937951024414,-0.0006239379510244139
0.75,0.8,20,False,False,True,420,0.569047619047619,1.0924731475227605,0.4401547628817677,0.10669366751087761,-0.09427666679312327,0.005641469520620603,-0.006818687719054838,0.00027173509114142595,0.00027173509114142465
0.75,0.8,20,False,False,False,428,0.5607476635514018,1.076173498326611,0.3716157073523,0.08735413356165056,-0.1010435972145258,0.005695557737541592,-0.006756275621575491,0.0002260608414808184,0.0002260608414808166
0.75,0.8,30,True,True,True,271,0.4575645756457565,0.750842472712337,-1.1161726717723826,-0.1730799224354692,-0.19733751477749342,0.004474088028934118,-0.005026434688256203,-0.0006793320427521438,-0.0006793320427521442
0.75,0.8,30,True,True,False,272,0.45588235294117646,0.7440716486182548,-1.155958864579533,-0.17863983151096507,-0.2027343246473086,0.004474088028934118,-0.005037902260379645,-0.0007015537461336645,-0.000701553746133665
0.75,0.8,30,True,False,True,271,0.5608856088560885,0.9557778943560004,-0.13931700520774523,-0.04076682927016739,-0.12893069372998342,0.00487010173745069,-0.0065084515856367415,-0.0001263847771153769,-0.00012638477711537834
0.75,0.8,30,True,False,False,272,0.5588235294117647,0.9475520105597084,-0.17215580364269192,-0.04721636333779411,-0.13369779573627563,0.00487010173745069,-0.006510244783777482,-0.00015063937485585623,-0.00015063937485585658
0.75,0.8,30,False,True,True,353,0.43626062322946174,0.8099616029612752,-0.9342738278179826,-0.17454404325630424,-0.19019817666048885,0.005077980676764523,-0.004851703555683039,-0.0005197733239637059,-0.0005197733239637068
0.75,0.8,30,False,True,False,354,0.4350282485875706,0.8043600645370569,-0.9681896163647571,-0.1800941081172739,-0.19564298883653256,0.005077980676764523,-0.004861063214717253,-0.0005372983579709434,-0.000537298357970944
0.75,0.8,30,False,False,True,350,0.5742857142857143,1.1050276023338297,0.4669857106960456,0.10361314490644191,-0.07422956973367328,0.005760354894670672,-0.007032114018146711,0.0003144181289284156,0.0003144181289284147
0.75,0.8,30,False,False,False,351,0.5726495726495726,1.0979818537320134,0.4398047161203676,0.0961928525388005,-0.08045411253619277,0.005760354894670672,-0.007030057493775905,0.0002943666944798282,0.00029436669447982684
1.0,0.1,5,True,True,True,531,0.3427495291902072,0.5454812875282516,-3.692985325982715,-0.36211026282257996,-0.3848531449909092,0.002936390789792172,-0.0028072426751250172,-0.0008386150091835329,-0.0008386150091835322
1.0,0.1,5,True,True,False,654,0.3562691131498471,0.5402011152395133,-4.161879527625692,-0.42036483775489464,-0.44787926812422757,0.002725255992430474,-0.0027920658193683243,-0.0008264144705164587,-0.0008264144705164587
1.0,0.1,5,True,False,True,527,0.4155597722960152,0.6588108441537008,-2.6082187465934643,-0.31266076141513544,-0.35786060243647533,0.003254304996880564,-0.0035122944080532062,-0.000700367900120577,-0.0007003679001205767
1.0,0.1,5,True,False,False,643,0.43390357698289267,0.676204875392809,-2.8342519726393087,-0.3426950283527205,-0.41447667283506495,0.0030909871827626053,-0.003503658153711316,-0.0006422179532817295,-0.0006422179532817296
1.0,0.1,5,False,True,True,701,0.3537803138373752,0.6868344311084759,-2.5509153717730277,-0.35497925653262274,-0.37602742537863615,0.0038116124466259335,-0.0030381566099394975,-0.0006148431633942381,-0.0006148431633942381
1.0,0.1,5,False,True,False,869,0.3716915995397008,0.6636779468058347,-3.073280459806984,-0.43587080742991546,-0.45564509084799615,0.003444766218898338,-0.0030705222332719087,-0.0006488442470222081,-0.0006488442470222084
1.0,0.1,5,False,False,True,694,0.4409221902017291,0.8374774231835151,-1.293646262199275,-0.22785793969604617,-0.26719781282415134,0.004185104404598106,-0.0039411493199130185,-0.0003581037295666151,-0.0003581037295666146
1.0,0.1,5,False,False,False,852,0.45774647887323944,0.8348783752523041,-1.481419628606011,-0.2662084749012734,-0.3206908187605258,0.0038646818110370466,-0.003907627545873139,-0.0003498803050339695,-0.0003498803050339691
1.0,0.1,10,True,True,True,420,0.3476190476190476,0.593764614562677,-2.7646878275790305,-0.27691231302108477,-0.2986164213809842,0.0032080136381222738,-0.002878884136706903,-0.0007629625292662843,-0.0007629625292662847
1.0,0.1,10,True,True,False,476,0.3592436974789916,0.5943995232898113,-2.887481156697031,-0.3057449047786942,-0.3322051247729777,0.003090964012870123,-0.002915491417731353,-0.0007577101600993104,-0.0007577101600993101
1.0,0.1,10,True,False,True,419,0.431980906921241,0.7598165120335937,-1.5242496671514534,-0.1928685865248826,-0.2563465087100296,0.0036512000225945094,-0.00365450462629183,-0.0004985797063671823,-0.0004985797063671825
1.0,0.1,10,True,False,False,474,0.4451476793248945,0.755473715671786,-1.6492414541531033,-0.21646468619785586,-0.29689901065863217,0.0034860569203001898,-0.003702046093450642,-0.0005022787181311793,-0.0005022787181311788
1.0,0.1,10,False,True,True,562,0.3683274021352313,0.7376656372576372,-1.8437127423507707,-0.2537840220728609,-0.2704841796404575,0.00389198476599102,-0.003076476279710538,-0.0005098011258667256,-0.0005098011258667257
1.0,0.1,10,False,True,False,644,0.3695652173913043,0.6874601714601692,-2.3313518354646705,-0.32932582614477257,-0.3458914431465009,0.0036289925404640612,-0.003094492660187588,-0.000609726390381544,-0.000609726390381544
1.0,0.1,10,False,False,True,561,0.46524064171123,0.9294124504571534,-0.4793342146509524,-0.0900899689241218,-0.16103399692651096,0.004324785531855597,-0.004048324735550578,-0.00015281354162364054,-0.00015281354162364038
1.0,0.1,10,False,False,False,640,0.465625,0.8829259474457039,-0.8350982262525107,-0.1560508379445591,-0.22116975889101292,0.004059877441962657,-0.004006625967456192,-0.0002506603174455406,-0.00025066031744554055
1.0,0.1,15,True,True,True,362,0.3370165745856354,0.5671674903973473,-2.8915326063225333,-0.2733801908359189,-0.29053079248403185,0.003392059659414061,-0.0030401901073833933,-0.0008724153240980637,-0.0008724153240980631
1.0,0.1,15,True,True,False,389,0.3393316195372751,0.5814080477058665,-2.864008641369525,-0.28070361146501777,-0.29768135645779714,0.0034271013948672198,-0.0030275179221697594,-0.0008372614958230209,-0.000837261495823021
1.0,0.1,15,True,False,True,361,0.4155124653739612,0.7123561141257898,-1.7794562627518273,-0.21380696310516834,-0.2580618467105158,0.0038877713456091797,-0.0038798270097407835,-0.0006522930670745937,-0.0006522930670745939
1.0,0.1,15,True,False,False,387,0.4186046511627907,0.7094308041383188,-1.8636156506541468,-0.22985920858933306,-0.2725955440148878,0.0038547169199193883,-0.003912145012807812,-0.0006609004828289841,-0.0006609004828289835
1.0,0.1,15,False,True,True,485,0.3525773195876289,0.6893690453015441,-2.161596676768092,-0.2721252524696034,-0.2754841825501785,0.004048700863491947,-0.0031983823061062524,-0.0006432251473407016,-0.0006432251473407014
1.0,0.1,15,False,True,False,526,0.34980988593155893,0.6812782138327973,-2.3416782006458186,-0.29672954136476104,-0.29997492981422236,0.0040197512383030745,-0.003174434668436637,-0.0006578373170295895,-0.0006578373170295895
1.0,0.1,15,False,False,True,483,0.4472049689440994,0.8797964770870146,-0.776626404683283,-0.13293999655777167,-0.1647278799918235,0.004563502143781776,-0.004196222711914017,-0.0002788302298637247,-0.0002788302298637247
1.0,0.1,15,False,False,False,522,0.4444444444444444,0.864071102322135,-0.9223095063943961,-0.15791298761492822,-0.1872557354829151,0.0044810532368512925,-0.004148781946123418,-0.0003132996425791021,-0.0003132996425791023
